TotalLoadMW,ForecastTotalLoadMw,IdDate,IdMacroZone
485.29,463.84,7134,6
1978.41,1891,7134,3
29083,27798,7134,8
950.16,899.08,7135,7
3103.32,2936.47,7135,2
22222.05,21027.26,7135,1
5767.22,5457.14,7135,4
1956.76,1851.55,7135,5
572.31,541.54,7135,6
2403.18,2273.97,7135,3
36975,34987,7135,8
3571.46,3510.02,7136,2
25571.76,25131.88,7136,1
6322.01,6213.26,7136,4
2191.93,2154.23,7136,5
1057.83,1039.63,7136,7
660.32,648.96,7136,6
2713.7,2667.02,7136,3
42089,41365,7136,8
1060.76,1070,7137,7
3880.44,3914.25,7137,2
26983.42,27218.49,7137,1
6708.18,6766.62,7137,4
2343.07,2363.48,7137,5
758.49,765.1,7137,6
2917.65,2943.07,7137,3
44652,45041,7137,8
26739.94,27902.91,7138,1
6741.65,7034.86,7138,4
2346.61,2448.67,7138,5
1053.78,1099.62,7138,7
3860.21,4028.1,7138,2
780.52,814.46,7138,6
2876.29,3001.39,7138,3
44399,46330,7138,8
1045.74,1105.75,7139,7
3882.43,4105.2,7139,2
26717.79,28250.84,7139,1
6777.76,7166.66,7139,4
2287.42,2418.67,7139,5
806.21,852.47,7139,6
2592.65,2741.41,7139,3
44110,46641,7139,8
3697.06,3946.83,7140,2
25538.36,27263.74,7140,1
6504.88,6944.35,7140,4
2026.25,2163.14,7140,5
1044.75,1115.34,7140,7
754.36,805.33,7140,6
2574.35,2748.27,7140,3
42140,44987,7140,8
1044.5,1085.83,7141,7
3534.93,3674.8,7141,2
24648.04,25623.3,7141,1
6665.9,6929.66,7141,4
2375.75,2469.75,7141,5
864.48,898.69,7141,6
2491.39,2589.97,7141,3
41625,43272,7141,8
2354.85,2415.63,7142,5
986.12,1011.57,7142,7
3492.21,3582.34,7142,2
25879.57,26547.48,7142,1
6481.55,6648.83,7142,4
825.46,846.76,7142,6
2408.24,2470.4,7142,3
42428,43523,7142,8
945.1,966.15,7143,7
3714.8,3797.54,7143,2
25913.37,26490.57,7143,1
6734.23,6884.23,7143,4
2234.43,2284.19,7143,5
788.78,806.35,7143,6
2544.29,2600.97,7143,3
42875,43830,7143,8
3749.86,3761.54,7144,2
26268.17,26350.04,7144,1
6739.11,6760.11,7144,4
2436.64,2444.24,7144,5
959.51,962.5,7144,7
848.91,851.55,7144,6
2634.81,2643.02,7144,3
43637,43773,7144,8
963.15,970.15,7145,7
3690.95,3717.78,7145,2
25836.34,26024.13,7145,1
6615.68,6663.77,7145,4
2381.34,2398.65,7145,5
789.3,795.04,7145,6
2648.24,2667.48,7145,3
42925,43237,7145,8
25327.03,25558.01,7146,1
6973.8,7037.4,7146,4
2394.16,2416,7146,5
995.03,1004.1,7146,7
3701.43,3735.18,7146,2
782.09,789.22,7146,6
2809.46,2835.08,7146,3
42983,43375,7146,8
1092.04,1060.61,7147,7
3918.88,3806.11,7147,2
27122.73,26342.24,7147,1
7536.74,7319.87,7147,4
2673.73,2596.79,7147,5
827.22,803.41,7147,6
3047.67,2959.97,7147,3
46219,44889,7147,8
3696,3699.61,7148,2
25456.87,25481.73,7148,1
7360.17,7367.36,7148,4
2589.77,2592.3,7148,5
1100.84,1101.92,7148,7
822,822.81,7148,6
3010.34,3013.28,7148,3
44036,44079,7148,8
1059.7,1056.75,7149,7
3456.11,3446.5,7149,2
23762.48,23696.4,7149,1
6923.82,6904.57,7149,4
2474.86,2467.98,7149,5
785.2,783.01,7149,6
2893.82,2885.78,7149,3
41356,41241,7149,8
6257.89,6417.54,7150,4
2248.06,2305.42,7150,5
970.26,995.01,7150,7
3146.29,3226.56,7150,2
21075.71,21613.41,7150,1
690.66,708.28,7150,6
2651.14,2718.78,7150,3
37040,37985,7150,8
915.86,938.28,7151,7
2884.75,2955.35,7151,2
18935.39,19398.85,7151,1
5742.9,5883.46,7151,4
2066.52,2117.09,7151,5
631.2,646.65,7151,6
2448.39,2508.31,7151,3
33625,34448,7151,8
2559.44,2544.46,7152,2
17425.85,17323.85,7152,1
5056.02,5026.43,7152,4
1788.81,1778.34,7152,5
840.8,835.88,7152,7
510.13,507.14,7152,6
2226.95,2213.91,7152,3
30408,30230,7152,8
804.29,813.06,7153,7
2345.38,2370.96,7153,2
16568.96,16749.65,7153,1
4418.35,4466.53,7153,4
1691.27,1709.72,7153,5
494.13,499.52,7153,6
2012.61,2034.56,7153,3
28335,28644,7153,8
16079.75,16141.45,7154,1
4261.41,4277.76,7154,4
1611.01,1617.19,7154,5
782.37,785.37,7154,7
2253.62,2262.27,7154,2
474.93,476.75,7154,6
1897.92,1905.2,7154,3
27361,27466,7154,8
768.45,767.42,7155,7
2222.15,2219.18,7155,2
15832.84,15811.65,7155,1
4181.39,4175.79,7155,4
1556.47,1554.38,7155,5
457.99,457.37,7155,6
1881.73,1879.21,7155,3
26901,26865,7155,8
2221.09,2212.61,7156,2
15887.31,15826.61,7156,1
4157.06,4141.18,7156,4
1563.3,1557.33,7156,5
774.52,771.56,7156,7
451.8,450.08,7156,6
1903.91,1896.64,7156,3
26959,26856,7156,8
2289.78,2268.62,7157,2
16508.66,16356.09,7157,1
4266.48,4227.05,7157,4
1590.55,1575.85,7157,5
785.25,777.99,7157,7
470.33,465.99,7157,6
2005.96,1987.43,7157,3
27917,27659,7157,8
1825.69,1760.97,7158,5
878.5,847.36,7158,7
2717.41,2621.08,7158,2
19176.19,18496.45,7158,1
5134.43,4952.43,7158,4
557.65,537.89,7158,6
2350.13,2266.82,7158,3
32640,31483,7158,8
988.18,941.31,7159,7
3399.81,3238.54,7159,2
24043.98,22903.41,7159,1
6211.06,5916.43,7159,4
2061.93,1964.12,7159,5
671.64,639.78,7159,6
2824.4,2690.42,7159,3
40201,38294,7159,8
3854.08,3735.11,7160,2
27717.33,26861.68,7160,1
6778.84,6569.57,7160,4
2239.54,2170.4,7160,5
1076.55,1043.32,7160,7
714.29,692.24,7160,6
2905.38,2815.69,7160,3
45286,43888,7160,8
1107.33,1088.69,7161,7
4139.39,4069.7,7161,2
28757.35,28273.23,7161,1
7162.46,7041.88,7161,4
2509,2466.76,7161,5
777.03,763.95,7161,6
2831.44,2783.77,7161,3
47284,46488,7161,8
28378.43,28426.21,7162,1
7177.8,7189.89,7162,4
2560.49,2564.8,7162,5
1117.07,1118.95,7162,7
4179.87,4186.91,7162,2
856.8,858.24,7162,6
2649.55,2654.01,7162,3
46920,46999,7162,8
1079.55,1093.51,7163,7
4206.69,4261.07,7163,2
27923.6,28284.58,7163,1
7138.2,7230.48,7163,4
2362.33,2392.87,7163,5
832.61,843.37,7163,6
2715.02,2750.12,7163,3
46258,46856,7163,8
4045.4,4138.22,7164,2
26184.85,26785.66,7164,1
6976.39,7136.46,7164,4
2460.63,2517.08,7164,5
1020.9,1044.32,7164,7
835.69,854.87,7164,6
2669.14,2730.39,7164,3
44193,45207,7164,8
1035.48,1052.75,7165,7
3852.27,3916.51,7165,2
24824.92,25238.87,7165,1
7085.7,7203.85,7165,4
2390.89,2430.75,7165,5
788.15,801.29,7165,6
2661.6,2705.98,7165,3
42639,43350,7165,8
7036.7,7004.83,7166,4
2094.14,2084.65,7166,5
941.84,937.58,7166,7
3907.68,3889.98,7166,2
26157.84,26039.37,7166,1
726.49,723.2,7166,6
2635.32,2623.39,7166,3
43500,43303,7166,8
940.68,917.88,7167,7
4061.64,3963.19,7167,2
26661.62,26015.38,7167,1
7119.65,6947.08,7167,4
2210.99,2157.4,7167,5
758.75,740.35,7167,6
2638.68,2574.72,7167,3
44392,43316,7167,8
3959.67,3883.81,7168,2
26454.8,25947.94,7168,1
7022.51,6887.96,7168,4
2299.04,2254.99,7168,5
974.83,956.15,7168,7
818.39,802.71,7168,6
2730.75,2678.43,7168,3
44260,43412,7168,8
993.22,976.08,7169,7
3886.21,3819.14,7169,2
25912.49,25465.26,7169,1
7053.35,6931.61,7169,4
2256.85,2217.9,7169,5
787,773.41,7169,6
2854.88,2805.6,7169,3
43744,42989,7169,8
26354.04,25621.8,7170,1
7294.76,7092.08,7170,4
2268.71,2205.67,7170,5
1011.37,983.27,7170,7
3893.5,3785.32,7170,2
765.19,743.93,7170,6
3041.44,2956.93,7170,3
44629,43389,7170,8
1107.91,1069.81,7171,7
4034.64,3895.87,7171,2
27935.38,26974.56,7171,1
7840.5,7570.83,7171,4
2472.63,2387.58,7171,5
895.18,864.39,7171,6
3279.76,3166.95,7171,3
47566,45930,7171,8
3873.42,3914.8,7172,2
26262.25,26542.81,7172,1
7622.23,7703.66,7172,4
2481.11,2507.62,7172,5
1132.74,1144.84,7172,7
875.34,884.69,7172,6
3245.9,3280.57,7172,3
45493,45979,7172,8
3537.56,3614.42,7173,2
24567,25100.79,7173,1
7055.03,7208.32,7173,4
2299.02,2348.97,7173,5
1088.22,1111.86,7173,7
815.46,833.18,7173,6
3071.71,3138.46,7173,3
42434,43356,7173,8
6438.62,6727.2,7174,4
2106.95,2201.38,7174,5
998.22,1042.96,7174,7
3186.14,3328.94,7174,2
21822.37,22800.48,7174,1
758.78,792.79,7174,6
2817.93,2944.23,7174,3
38129,39838,7174,8
927.33,967.06,7175,7
2874.16,2997.3,7175,2
19700.25,20544.25,7175,1
5837.41,6087.5,7175,4
1922.93,2005.31,7175,5
685.53,714.9,7175,6
2574.41,2684.7,7175,3
34522,36001,7175,8
2547.98,2588.99,7176,2
17983.05,18272.55,7176,1
5135.01,5217.67,7176,4
1693.24,1720.5,7176,5
852.38,866.11,7176,7
580.73,590.08,7176,6
2328.62,2366.1,7176,3
31121,31622,7176,8
813.63,835.13,7177,7
2347.36,2409.4,7177,2
17188.56,17642.82,7177,1
4559.67,4680.17,7177,4
1573.18,1614.75,7177,5
482.22,494.96,7177,6
2095.39,2150.77,7177,3
29060,29828,7177,8
16669.06,16996.68,7178,1
4400.93,4487.43,7178,4
1500.11,1529.59,7178,5
792,807.56,7178,7
2242.34,2286.41,7178,2
429.22,437.66,7178,6
2001.34,2040.68,7178,3
28035,28586,7178,8
778.28,792.46,7179,7
2230.26,2270.91,7179,2
16393.47,16692.25,7179,1
4277.96,4355.92,7179,4
1477.87,1504.8,7179,5
421.08,428.75,7179,6
2020.08,2056.9,7179,3
27599,28102,7179,8
2201.66,2219.13,7180,2
16259.52,16388.53,7180,1
4232.44,4266.03,7180,4
1462.2,1473.8,7180,5
769.79,775.9,7180,7
420.11,423.44,7180,6
2002.29,2018.17,7180,3
27348,27565,7180,8
2341.45,2283.71,7181,2
17270.21,16844.31,7181,1
4413.5,4304.65,7181,4
1513.18,1475.86,7181,5
804.55,784.7,7181,7
440.66,429.79,7181,6
2047.46,1996.97,7181,3
28831,28120,7181,8
19882.97,18939.05,7182,1
5136.54,4892.69,7182,4
1698.93,1618.27,7182,5
886.71,844.62,7182,7
2754.59,2623.82,7182,2
519.23,494.58,7182,6
2255.03,2147.98,7182,3
33134,31561,7182,8
1010.03,953,7183,7
3420.06,3226.95,7183,2
24573.79,23186.3,7183,1
6311.21,5954.87,7183,4
1976.3,1864.71,7183,5
686.75,647.97,7183,6
2721.88,2568.19,7183,3
40700,38402,7183,8
3792.85,3751.47,7184,2
27675.88,27373.91,7184,1
6687.14,6614.18,7184,4
2093.8,2070.96,7184,5
1082.95,1071.14,7184,7
694.67,687.09,7184,6
2789.7,2759.26,7184,3
44817,44328,7184,8
4056.41,4100.45,7185,2
28989.89,29304.64,7185,1
6951.63,7027.11,7185,4
2190.65,2214.44,7185,5
1070.59,1082.22,7185,7
693.69,701.23,7185,6
2653.12,2681.93,7185,3
46606,47112,7185,8
4118.26,4252.39,7186,2
28696.86,29631.51,7186,1
7248.83,7484.92,7186,4
2216.35,2288.53,7186,5
1144.82,1182.11,7186,7
562.84,581.17,7186,6
2374.04,2451.37,7186,3
46362,47872,7186,8
4020.13,4219.81,7187,2
28084.07,29479.04,7187,1
7001.3,7349.06,7187,4
2203.67,2313.13,7187,5
1020.05,1070.72,7187,7
553.68,581.18,7187,6
2596.11,2725.06,7187,3
45479,47738,7187,8
509.2,535.91,7188,6
3820.64,4021.05,7188,2
27049.81,28468.69,7188,1
6796.77,7153.29,7188,4
2126.46,2238,7188,5
1042.28,1096.95,7188,7
2616.85,2754.12,7188,3
43962,46268,7188,8
995.35,1027.78,7189,7
3590.03,3707.01,7189,2
25541.67,26373.92,7189,1
6747.51,6967.37,7189,4
2118.18,2187.2,7189,5
513.37,530.09,7189,6
2876.89,2970.63,7189,3
42383,43764,7189,8
1008.79,1026.43,7190,7
3600.9,3663.9,7190,2
26563.11,27027.82,7190,1
6461.27,6574.31,7190,4
2072.87,2109.13,7190,5
520.01,529.11,7190,6
2757.06,2805.29,7190,3
42984,43736,7190,8
3880.21,3952.29,7191,2
26902.18,27401.87,7191,1
6735.86,6860.98,7191,4
2049.43,2087.49,7191,5
999.19,1017.75,7191,7
537.47,547.46,7191,6
2719.65,2770.17,7191,3
43824,44638,7191,8
955.47,963.44,7192,7
3974.52,4007.66,7192,2
26992.77,27217.84,7192,1
7023.22,7081.78,7192,4
2143.52,2161.39,7192,5
568.75,573.49,7192,6
2716.75,2739.4,7192,3
44375,44745,7192,8
26148.08,26607.52,7193,1
6987.56,7110.33,7193,4
2217.5,2256.46,7193,5
1002.41,1020.03,7193,7
3874.14,3942.21,7193,2
627.77,638.8,7193,6
2737.55,2785.66,7193,3
43595,44361,7193,8
1035.08,1041.75,7194,7
3889.52,3914.6,7194,2
25810.88,25977.31,7194,1
7241.25,7287.94,7194,4
2388.52,2403.92,7194,5
742.09,746.87,7194,6
2935.66,2954.59,7194,3
44043,44327,7194,8
4060.4,4002.98,7195,2
27808.17,27414.94,7195,1
7851.08,7740.06,7195,4
2579.26,2542.79,7195,5
1122.89,1107.01,7195,7
849.74,837.72,7195,6
3250.46,3204.49,7195,3
47522,46850,7195,8
1133.6,1158.15,7196,7
3870.37,3954.19,7196,2
26234.94,26803.07,7196,1
7690.63,7857.17,7196,4
2546.21,2601.35,7196,5
862.97,881.66,7196,6
3192.28,3261.41,7196,3
45531,46517,7196,8
7273.19,7326.28,7197,4
2447.66,2465.52,7197,5
1078.76,1086.64,7197,7
3631.52,3658.03,7197,2
24164.37,24340.75,7197,1
802.1,807.96,7197,6
3072.4,3094.83,7197,3
42470,42780,7197,8
992.54,1010.52,7198,7
3311.39,3371.41,7198,2
21758.18,22152.5,7198,1
6625.88,6745.97,7198,4
2224.48,2264.79,7198,5
783.3,797.5,7198,6
2763.23,2813.31,7198,3
38459,39156,7198,8
2955.39,3013.52,7199,2
19587.74,19973.02,7199,1
5846.85,5961.85,7199,4
2053.81,2094.21,7199,5
926.53,944.76,7199,7
723.82,738.06,7199,6
2477.86,2526.59,7199,3
34572,35252,7199,8
856.45,843.59,7200,7
2635.97,2596.37,7200,2
18130.08,17857.78,7200,1
5069.6,4993.45,7200,4
1812.13,1784.91,7200,5
617.09,607.82,7200,6
2237.69,2204.08,7200,3
31359,30888,7200,8
17026.09,17268.78,7201,1
4458.81,4522.36,7201,4
1570.56,1592.95,7201,5
811.47,823.04,7201,7
2406.42,2440.72,7201,2
521.52,528.96,7201,6
2109.13,2139.19,7201,3
28904,29316,7201,8
778.22,797.56,7202,7
2260.29,2316.47,7202,2
16131.01,16531.98,7202,1
4214.08,4318.83,7202,4
1466.56,1503.02,7202,5
507.55,520.17,7202,6
1958.29,2006.97,7202,3
27316,27995,7202,8
2277.17,2290.17,7203,2
16083.08,16174.89,7203,1
4144.43,4168.09,7203,4
1444.62,1452.87,7203,5
776.86,781.3,7203,7
494.8,497.62,7203,6
1932.04,1943.07,7203,3
27153,27308,7203,8
789.23,789.61,7204,7
2267.73,2268.82,7204,2
16123.7,16131.4,7204,1
4131.73,4133.71,7204,4
1463.09,1463.79,7204,5
505.47,505.71,7204,6
1916.06,1916.98,7204,3
27197,27210,7204,8
1477.17,1448.29,7205,5
808.95,793.13,7205,7
2357.59,2311.5,7205,2
16959.26,16627.69,7205,1
4397.08,4311.12,7205,4
516.46,506.36,7205,6
2024.49,1984.91,7205,3
28541,27983,7205,8
893.32,855.8,7206,7
2797.44,2679.94,7206,2
19665.31,18839.34,7206,1
5106.03,4891.57,7206,4
1639.24,1570.39,7206,5
625.1,598.85,7206,6
2367.56,2268.12,7206,3
33094,31704,7206,8
3507.18,3340.81,7207,2
24232.51,23083.04,7207,1
6166.92,5874.39,7207,4
1892.45,1802.68,7207,5
1005.82,958.11,7207,7
772.93,736.27,7207,6
2814.2,2680.71,7207,3
40392,38476,7207,8
1088.36,1070,7208,7
3851.32,3786.37,7208,2
27405.52,26943.28,7208,1
6639.37,6527.38,7208,4
2031.98,1997.71,7208,5
785.03,771.79,7208,6
2842.42,2794.48,7208,3
44644,43891,7208,8
28584.46,28541.74,7209,1
7114.14,7103.51,7209,4
2185.88,2182.62,7209,5
1104.31,1102.66,7209,7
4137.08,4130.89,7209,2
755.19,754.06,7209,6
2965.95,2961.52,7209,3
46847,46777,7209,8
1090.56,1115.88,7210,7
4075.03,4169.62,7210,2
28184.32,28838.51,7210,1
7023.16,7186.17,7210,4
2157.76,2207.85,7210,5
710.41,726.9,7210,6
2943.75,3012.08,7210,3
46185,47257,7210,8
4005.34,4103.92,7211,2
27990.92,28679.85,7211,1
6922.01,7092.38,7211,4
2166.28,2219.6,7211,5
1078.14,1104.67,7211,7
698.2,715.38,7211,6
2847.12,2917.19,7211,3
45708,46833,7211,8
1060.98,1104.46,7212,7
3850.03,4007.82,7212,2
26688.21,27781.97,7212,1
6639.15,6911.24,7212,4
2130.23,2217.53,7212,5
660.55,687.62,7212,6
2964.86,3086.37,7212,3
43994,45797,7212,8
6552.14,6781.53,7213,4
2175.44,2251.61,7213,5
1082.63,1120.53,7213,7
3634.1,3761.33,7213,2
25398.72,26287.93,7213,1
666.68,690.02,7213,6
2992.28,3097.04,7213,3
42502,43990,7213,8
1053.07,1069.84,7214,7
3733.92,3793.41,7214,2
26450.67,26872.08,7214,1
6546.73,6651.03,7214,4
2109.3,2142.91,7214,5
663.75,674.32,7214,6
2877.57,2923.42,7214,3
43435,44127,7214,8
3839.42,3937.64,7215,2
26435.56,27111.85,7215,1
6693.94,6865.19,7215,4
2131.19,2185.71,7215,5
1016.18,1042.18,7215,7
659.38,676.25,7215,6
3043.35,3121.2,7215,3
43819,44940,7215,8
1009.86,1041.2,7216,7
3861.72,3981.57,7216,2
26196.66,27009.68,7216,1
6872.71,7086.01,7216,4
2121.45,2187.29,7216,5
675.39,696.35,7216,6
3019.21,3112.91,7216,3
43757,45115,7216,8
25771.91,26467.65,7217,1
6997.94,7186.86,7217,4
2110.12,2167.09,7217,5
1006.11,1033.27,7217,7
3826.15,3929.44,7217,2
731.34,751.09,7217,6
3044.42,3126.61,7217,3
43488,44662,7217,8
1061.94,1068.14,7218,7
3892.94,3915.69,7218,2
25825.71,25976.62,7218,1
7229.5,7271.75,7218,4
2337.16,2350.82,7218,5
830.78,835.64,7218,6
3143.97,3162.34,7218,3
44322,44581,7218,8
4045.52,3993.56,7219,2
27247.36,26897.38,7219,1
7763.83,7664.11,7219,4
2506.03,2473.84,7219,5
1133.7,1119.13,7219,7
935.91,923.89,7219,6
3313.65,3271.09,7219,3
46946,46343,7219,8
3909.55,3953.8,7220,2
25848.74,26141.31,7220,1
7700.91,7788.07,7220,4
2500.38,2528.68,7220,5
1155.86,1168.94,7220,7
918.08,928.47,7220,6
3291.49,3328.74,7220,3
45325,45838,7220,8
2409.26,2411.23,7221,5
1106.32,1107.23,7221,7
3696.25,3699.28,7221,2
24209.62,24229.45,7221,1
7304.13,7310.11,7221,4
874.05,874.77,7221,6
3125.37,3127.93,7221,3
42725,42760,7221,8
1018.54,1030.59,7222,7
3341.34,3380.86,7222,2
21861.23,22119.79,7222,1
6613.19,6691.4,7222,4
2191.23,2217.15,7222,5
801.56,811.04,7222,6
2897.9,2932.18,7222,3
38725,39183,7222,8
2964.92,3017.49,7223,2
19634.12,19982.2,7223,1
5863.09,5967.03,7223,4
2014.21,2049.92,7223,5
939.68,956.34,7223,7
705.78,718.29,7223,6
2625.2,2671.74,7223,3
34747,35363,7223,8
863.62,860.18,7224,7
2643.52,2632.98,7224,2
17822.07,17750.97,7224,1
5109.69,5089.3,7224,4
1815.17,1807.93,7224,5
628.76,626.26,7224,6
2452.17,2442.38,7224,3
31335,31210,7224,8
16877.38,17328.29,7225,1
4574.2,4696.41,7225,4
1587.74,1630.16,7225,5
819.84,841.74,7225,7
2488.61,2555.1,7225,2
544.24,558.78,7225,6
2265.98,2326.52,7225,3
29158,29937,7225,8
782.29,806.95,7226,7
2335.93,2409.58,7226,2
16099.62,16607.2,7226,1
4294.84,4430.24,7226,4
1470.17,1516.52,7226,5
485.16,500.45,7226,6
2095.01,2161.06,7226,3
27563,28432,7226,8
2342.33,2395.81,7227,2
15754.39,16114.09,7227,1
4237.25,4333.99,7227,4
1440.42,1473.31,7227,5
779.52,797.31,7227,7
453.14,463.48,7227,6
1972.97,2018.01,7227,3
26980,27596,7227,8
802.95,810.42,7228,7
2368.52,2390.56,7228,2
15880.04,16027.87,7228,1
4195.57,4234.63,7228,4
1483.81,1497.62,7228,5
474.12,478.54,7228,6
2080.99,2100.36,7228,3
27286,27540,7228,8
4481.61,4428.23,7229,4
1534.38,1516.1,7229,5
830.96,821.06,7229,7
2474.79,2445.32,7229,2
16500.1,16303.56,7229,1
539.99,533.56,7229,6
2181.16,2155.18,7229,3
28543,28203,7229,8
908.37,865.13,7230,7
2827.41,2692.82,7230,2
19290.05,18371.84,7230,1
5149.84,4904.7,7230,4
1696.67,1615.91,7230,5
610.46,581.4,7230,6
2458.21,2341.2,7230,3
32941,31373,7230,8
3449.6,3261.54,7231,2
23971.81,22664.92,7231,1
6089.85,5757.84,7231,4
1902.08,1798.38,7231,5
1011.03,955.91,7231,7
720.56,681.28,7231,6
2732.07,2583.12,7231,3
39877,37703,7231,8
1110.73,1082.3,7232,7
3823.21,3725.34,7232,2
26908.18,26219.34,7232,1
6666.28,6495.62,7232,4
1984.33,1933.53,7232,5
766.9,747.27,7232,6
2959.37,2883.61,7232,3
44219,43087,7232,8
28299.8,27758.27,7233,1
7045.19,6910.37,7233,4
2174.66,2133.05,7233,5
1167.09,1144.76,7233,7
4157.17,4077.62,7233,2
833.21,817.26,7233,6
3146.89,3086.67,7233,3
46824,45928,7233,8
1179.39,1175.35,7234,7
4099.32,4085.28,7234,2
28231.92,28135.23,7234,1
7095.12,7070.82,7234,4
2212.59,2205.01,7234,5
789.84,787.13,7234,6
3107.83,3097.18,7234,3
46716,46556,7234,8
4004.54,3997.13,7235,2
27903.88,27852.27,7235,1
7004.62,6991.67,7235,4
2302.63,2298.37,7235,5
1143.01,1140.9,7235,7
770.92,769.5,7235,6
2825.4,2820.17,7235,3
45955,45870,7235,8
3842.55,3886.7,7236,2
26968.31,27278.19,7236,1
6641.9,6718.22,7236,4
2239.87,2265.61,7236,5
1091.3,1103.84,7236,7
752.02,760.66,7236,6
2762.05,2793.79,7236,3
44298,44807,7236,8
6651.1,6780.39,7237,4
2242.11,2285.69,7237,5
1096.33,1117.64,7237,7
3565.14,3634.45,7237,2
25254.53,25745.47,7237,1
783.89,799.12,7237,6
2794.91,2849.24,7237,3
42388,43212,7237,8
1020.47,1014.68,7238,7
3720.19,3699.09,7238,2
26173.26,26024.83,7238,1
6679.46,6641.58,7238,4
2161.25,2148.99,7238,5
740.96,736.76,7238,6
2882.42,2866.07,7238,3
43378,43132,7238,8
3774.55,3837.48,7239,2
25865.95,26297.18,7239,1
6824.06,6937.83,7239,4
2083.83,2118.57,7239,5
939.18,954.84,7239,7
733.41,745.63,7239,6
2786.02,2832.47,7239,3
43007,43724,7239,8
941.11,957.87,7240,7
3770.44,3837.59,7240,2
25579.78,26035.33,7240,1
6777.23,6897.92,7240,4
2117.05,2154.75,7240,5
778.59,792.46,7240,6
2766.8,2816.08,7240,3
42731,43492,7240,8
25003.37,25383.01,7241,1
6861.95,6966.14,7241,4
2145.24,2177.81,7241,5
966.64,981.31,7241,7
3741.88,3798.69,7241,2
791.55,803.57,7241,6
2903.39,2947.47,7241,3
42414,43058,7241,8
1040.12,1037.89,7242,7
3833.26,3825.06,7242,2
25744.21,25689.15,7242,1
7090.99,7075.83,7242,4
2235.02,2230.24,7242,5
851.61,849.79,7242,6
3161.79,3155.03,7242,3
43957,43863,7242,8
4004.92,3908.34,7243,2
27169.77,26514.58,7243,1
7702.27,7516.54,7243,4
2383.68,2326.2,7243,5
1135.93,1108.53,7243,7
899.97,878.27,7243,6
3314.46,3234.54,7243,3
46611,45487,7243,8
3849.75,3887.64,7244,2
25574.91,25826.62,7244,1
7571.52,7646.04,7244,4
2411.73,2435.47,7244,5
1150.05,1161.37,7244,7
909.69,918.64,7244,6
3239.34,3271.22,7244,3
44707,45147,7244,8
23639.63,24337.4,7245,1
7028.76,7236.23,7245,4
2232.99,2298.9,7245,5
1089.26,1121.41,7245,7
3512.86,3616.54,7245,2
870.45,896.14,7245,6
3060.06,3150.39,7245,3
41434,42657,7245,8
1005.73,1045.47,7246,7
3203.83,3330.43,7246,2
21325.86,22168.55,7246,1
6364.18,6615.66,7246,4
2025.62,2105.66,7246,5
753.27,783.03,7246,6
2750.51,2859.2,7246,3
37429,38908,7246,8
2888.04,3024.84,7247,2
18847.03,19739.81,7247,1
5870.46,6148.54,7247,4
1847.4,1934.91,7247,5
939.83,984.35,7247,7
703.1,736.41,7247,6
2533.14,2653.13,7247,3
33629,35222,7247,8
2592.31,2626.81,7248,2
17212.69,17441.79,7248,1
5189.17,5258.24,7248,4
1618.56,1640.1,7248,5
877.04,888.71,7248,7
651.49,660.16,7248,6
2436.74,2469.18,7248,3
30578,30985,7248,8
2323.62,2399.21,7249,2
16344.67,16876.35,7249,1
4482.65,4628.47,7249,4
1457.31,1504.72,7249,5
830.88,857.9,7249,7
583.2,602.17,7249,6
2290.66,2365.18,7249,3
28313,29234,7249,8
2230.68,2285.3,7250,2
15607.13,15989.32,7250,1
4205.55,4308.54,7250,4
1342.29,1375.16,7250,5
802.13,821.77,7250,7
554.37,567.95,7250,6
2086.86,2137.96,7250,3
26829,27486,7250,8
2220.56,2242.17,7251,2
4047.13,4086.52,7251,4
1324.61,1337.5,7251,5
793.17,800.89,7251,7
489.61,494.38,7251,6
15438.62,15588.89,7251,1
26301,26557,7251,8
1987.3,2006.64,7251,3
25991,26216,7252,8
782.19,788.96,7252,7
2158.37,2177.06,7252,2
15150.98,15282.14,7252,1
4014.54,4049.29,7252,4
1313.04,1324.4,7252,5
508.3,512.7,7252,6
2063.59,2081.45,7252,3
2169.75,2170.9,7253,2
15582.54,15590.78,7253,1
3983,3985.11,7253,4
1375.01,1375.74,7253,5
790.43,790.85,7253,7
503.14,503.4,7253,6
2073.14,2074.23,7253,3
26477,26491,7253,8
829.75,826.35,7254,7
2326.47,2316.93,7254,2
16330.87,16263.9,7254,1
4369.99,4352.07,7254,4
1500.42,1494.27,7254,5
511.62,509.52,7254,6
2175.88,2166.95,7254,3
28045,27930,7254,8
18665.45,17996.43,7255,1
5088.26,4905.88,7255,4
1740.17,1677.8,7255,5
927.4,894.16,7255,7
2693.84,2597.29,7255,2
594.47,573.16,7255,6
2514.42,2424.3,7255,3
32224,31069,7255,8
984.35,964.4,7256,7
2874.64,2816.38,7256,2
20260.27,19849.62,7256,1
5418.11,5308.3,7256,4
1848.26,1810.8,7256,5
624.06,611.41,7256,6
2575.31,2523.11,7256,3
34585,33884,7256,8
3168.61,3113.14,7257,2
21018.32,20650.4,7257,1
6017.39,5912.06,7257,4
2219.75,2180.89,7257,5
1040.22,1022.01,7257,7
803.17,789.11,7257,6
2693.55,2646.4,7257,3
36961,36314,7257,8
1032.61,1043.46,7258,7
3194.13,3227.7,7258,2
20924.03,21143.9,7258,1
